"Buque";"Matricula";"Fecha";"Latitud";"Longitud";"Velocidad";"Rumbo"
"UR ERTZA";"6508";"2025-11-04 00:42:00";"-38,187";"-57,5645";"9,2";"210"
"UR ERTZA";"6508";"2025-11-04 00:57:00";"-38,2211666667";"-57,5916666667";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 01:12:00";"-38,258";"-57,6213333333";"9,7";"210"
"UR ERTZA";"6508";"2025-11-04 01:27:00";"-38,2933333333";"-57,6525";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 01:42:00";"-38,3283333333";"-57,685";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 01:57:00";"-38,3663333333";"-57,7188333333";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 02:12:00";"-38,405";"-57,752";"11,3";"210"
"UR ERTZA";"6508";"2025-11-04 02:27:00";"-38,4436666667";"-57,7846666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 02:42:00";"-38,4821666667";"-57,8175";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 02:57:00";"-38,5208333333";"-57,8503333333";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 03:12:00";"-38,5595";"-57,883";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 03:27:00";"-38,5975";"-57,9161666667";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 03:42:00";"-38,6358333333";"-57,9488333333";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 03:57:00";"-38,6738333333";"-57,9811666667";"9,7";"215"
"UR ERTZA";"6508";"2025-11-04 04:12:00";"-38,7125";"-58,0133333333";"11,3";"210"
"UR ERTZA";"6508";"2025-11-04 04:27:00";"-38,7508333333";"-58,0461666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 04:42:00";"-38,7891666667";"-58,0788333333";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 04:57:00";"-38,8271666667";"-58,1116666667";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 05:12:00";"-38,8655";"-58,1441666667";"11,3";"215"
"UR ERTZA";"6508";"2025-11-04 05:27:00";"-38,9036666667";"-58,1766666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 05:42:00";"-38,942";"-58,2086666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 05:57:00";"-38,98";"-58,2408333333";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 06:12:00";"-39,018";"-58,2721666667";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 06:27:00";"-39,0555";"-58,3036666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 06:42:00";"-39,0938333333";"-58,3346666667";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 06:57:00";"-39,1308333333";"-58,3671666667";"10,8";"215"
"UR ERTZA";"6508";"2025-11-04 07:12:00";"-39,1675";"-58,3996666667";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 07:27:00";"-39,2046666667";"-58,4316666667";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 07:42:00";"-39,242";"-58,4625";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 07:57:00";"-39,2796666667";"-58,493";"10,3";"210"
"UR ERTZA";"6508";"2025-11-04 08:12:00";"-39,3171666667";"-58,523";"10,8";"205"
"UR ERTZA";"6508";"2025-11-04 08:27:00";"-39,3545";"-58,5538333333";"9,7";"215"
"UR ERTZA";"6508";"2025-11-04 08:42:00";"-39,3913333333";"-58,5853333333";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 08:57:00";"-39,4278333333";"-58,6166666667";"9,7";"215"
"UR ERTZA";"6508";"2025-11-04 09:12:00";"-39,4645";"-58,6488333333";"10,8";"210"
"UR ERTZA";"6508";"2025-11-04 09:27:00";"-39,5005";"-58,682";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 09:42:00";"-39,5353333333";"-58,7178333333";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 09:57:00";"-39,5696666667";"-58,7538333333";"9,2";"220"
"UR ERTZA";"6508";"2025-11-04 10:12:00";"-39,6033333333";"-58,7903333333";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 10:27:00";"-39,637";"-58,8266666667";"10,3";"220"
"UR ERTZA";"6508";"2025-11-04 10:42:00";"-39,6705";"-58,8633333333";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 10:57:00";"-39,7038333333";"-58,8995";"9,7";"215"
"UR ERTZA";"6508";"2025-11-04 11:12:00";"-39,738";"-58,935";"9,7";"215"
"UR ERTZA";"6508";"2025-11-04 11:27:00";"-39,772";"-58,9711666667";"10,3";"220"
"UR ERTZA";"6508";"2025-11-04 11:42:00";"-39,8058333333";"-59,0071666667";"10,3";"215"
"UR ERTZA";"6508";"2025-11-04 11:57:00";"-39,84";"-59,0428333333";"9,7";"215"
"UR ERTZA";"6508";"2025-11-07 06:13:00";"-41,9533333333";"-61,0155";"7,0";"265"
"UR ERTZA";"6508";"2025-11-07 06:28:00";"-41,9546666667";"-61,0546666667";"6,5";"270"
